alert_id,event_time,src_ip,dst_ip,asset_name,business_level,log_source,attack_type,rule_id,rule_name,matched_field,matched_value,severity,evidence,recommendation,raw_message
ALT-000259,2026-06-15 15:06:42,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:06:42 +0800] ""GET /api/debug HTTP/1.1"" 404 615 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000260,2026-06-15 15:06:48,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:06:48 +0800] ""GET /admin HTTP/1.1"" 404 893 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000261,2026-06-15 15:06:54,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:06:54 +0800] ""GET /test HTTP/1.1"" 404 371 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000262,2026-06-15 15:07:00,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:07:00 +0800] ""GET /backup HTTP/1.1"" 404 976 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000263,2026-06-15 15:07:06,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=403.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:07:06 +0800] ""GET /upload HTTP/1.1"" 403 567 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000264,2026-06-15 15:07:12,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:07:12 +0800] ""GET /old HTTP/1.1"" 404 195 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000265,2026-06-15 15:07:18,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:07:18 +0800] ""GET /api/debug HTTP/1.1"" 404 865 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000266,2026-06-15 15:07:18,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=20；URI=/api/debug,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:07:18 +0800] ""GET /api/debug HTTP/1.1"" 404 865 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000267,2026-06-15 15:07:24,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:07:24 +0800] ""GET /admin HTTP/1.1"" 404 596 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000268,2026-06-15 15:07:24,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=21；URI=/admin,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:07:24 +0800] ""GET /admin HTTP/1.1"" 404 596 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000269,2026-06-15 15:07:30,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:07:30 +0800] ""GET /test HTTP/1.1"" 404 670 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000270,2026-06-15 15:07:30,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=22；URI=/test,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:07:30 +0800] ""GET /test HTTP/1.1"" 404 670 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000271,2026-06-15 15:07:36,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:07:36 +0800] ""GET /backup HTTP/1.1"" 404 661 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000272,2026-06-15 15:07:36,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=23；URI=/backup,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:07:36 +0800] ""GET /backup HTTP/1.1"" 404 661 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000273,2026-06-15 15:07:42,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:07:42 +0800] ""GET /upload HTTP/1.1"" 404 793 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000274,2026-06-15 15:07:42,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=24；URI=/upload,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:07:42 +0800] ""GET /upload HTTP/1.1"" 404 793 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000275,2026-06-15 15:07:48,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=403.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:07:48 +0800] ""GET /old HTTP/1.1"" 403 513 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000276,2026-06-15 15:07:54,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:07:54 +0800] ""GET /api/debug HTTP/1.1"" 404 570 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000277,2026-06-15 15:07:54,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=25；URI=/api/debug,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:07:54 +0800] ""GET /api/debug HTTP/1.1"" 404 570 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000278,2026-06-15 15:08:00,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:08:00 +0800] ""GET /admin HTTP/1.1"" 404 906 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000279,2026-06-15 15:08:00,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=26；URI=/admin,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:08:00 +0800] ""GET /admin HTTP/1.1"" 404 906 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000280,2026-06-15 15:08:06,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:08:06 +0800] ""GET /test HTTP/1.1"" 404 711 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000281,2026-06-15 15:08:06,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=27；URI=/test,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:08:06 +0800] ""GET /test HTTP/1.1"" 404 711 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000282,2026-06-15 15:08:12,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:08:12 +0800] ""GET /backup HTTP/1.1"" 404 478 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000283,2026-06-15 15:08:12,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=28；URI=/backup,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:08:12 +0800] ""GET /backup HTTP/1.1"" 404 478 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000284,2026-06-15 15:08:18,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:08:18 +0800] ""GET /upload HTTP/1.1"" 404 252 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000285,2026-06-15 15:08:18,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=29；URI=/upload,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:08:18 +0800] ""GET /upload HTTP/1.1"" 404 252 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000286,2026-06-15 15:08:24,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:08:24 +0800] ""GET /old HTTP/1.1"" 404 465 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000287,2026-06-15 15:08:24,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=30；URI=/old,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:08:24 +0800] ""GET /old HTTP/1.1"" 404 465 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000288,2026-06-15 15:08:30,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=403.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:08:30 +0800] ""GET /api/debug HTTP/1.1"" 403 375 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000289,2026-06-15 15:08:36,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:08:36 +0800] ""GET /admin HTTP/1.1"" 404 684 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000290,2026-06-15 15:08:36,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=31；URI=/admin,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:08:36 +0800] ""GET /admin HTTP/1.1"" 404 684 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000291,2026-06-15 15:08:42,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:08:42 +0800] ""GET /test HTTP/1.1"" 404 430 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000292,2026-06-15 15:08:42,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=32；URI=/test,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:08:42 +0800] ""GET /test HTTP/1.1"" 404 430 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000293,2026-06-15 15:08:48,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:08:48 +0800] ""GET /backup HTTP/1.1"" 404 581 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000294,2026-06-15 15:08:48,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=33；URI=/backup,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:08:48 +0800] ""GET /backup HTTP/1.1"" 404 581 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000295,2026-06-15 15:08:54,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:08:54 +0800] ""GET /upload HTTP/1.1"" 404 402 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000296,2026-06-15 15:08:54,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=34；URI=/upload,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:08:54 +0800] ""GET /upload HTTP/1.1"" 404 402 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000297,2026-06-15 15:09:00,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:09:00 +0800] ""GET /old HTTP/1.1"" 404 839 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000298,2026-06-15 15:09:00,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=35；URI=/old,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:09:00 +0800] ""GET /old HTTP/1.1"" 404 839 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000299,2026-06-15 15:09:06,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:09:06 +0800] ""GET /api/debug HTTP/1.1"" 404 748 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000300,2026-06-15 15:09:06,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=36；URI=/api/debug,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:09:06 +0800] ""GET /api/debug HTTP/1.1"" 404 748 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000301,2026-06-15 15:09:12,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=403.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:09:12 +0800] ""GET /admin HTTP/1.1"" 403 383 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000302,2026-06-15 15:09:18,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:09:18 +0800] ""GET /test HTTP/1.1"" 404 622 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000303,2026-06-15 15:09:18,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=37；URI=/test,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:09:18 +0800] ""GET /test HTTP/1.1"" 404 622 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000304,2026-06-15 15:09:24,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:09:24 +0800] ""GET /backup HTTP/1.1"" 404 733 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000305,2026-06-15 15:09:24,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=38；URI=/backup,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:09:24 +0800] ""GET /backup HTTP/1.1"" 404 733 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000306,2026-06-15 15:09:30,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:09:30 +0800] ""GET /upload HTTP/1.1"" 404 177 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000307,2026-06-15 15:09:30,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=39；URI=/upload,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:09:30 +0800] ""GET /upload HTTP/1.1"" 404 177 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000308,2026-06-15 15:09:36,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:09:36 +0800] ""GET /old HTTP/1.1"" 404 307 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000309,2026-06-15 15:09:36,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=40；URI=/old,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:09:36 +0800] ""GET /old HTTP/1.1"" 404 307 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000310,2026-06-15 15:09:42,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:09:42 +0800] ""GET /api/debug HTTP/1.1"" 404 350 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000311,2026-06-15 15:09:42,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Directory Brute Force,WEB-005,Directory Brute Force,status_code,404.0,medium,同一源 IP 在 5 分钟内产生 404 次数=41；URI=/api/debug,检查是否存在敏感目录暴露，限制高频访问源 IP。,"45.77.200.10 - - [15/Jun/2026:15:09:42 +0800] ""GET /api/debug HTTP/1.1"" 404 350 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000312,2026-06-15 16:30:00,66.249.66.1,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=200.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"66.249.66.1 - - [15/Jun/2026:16:30:00 +0800] ""GET / HTTP/1.1"" 200 1587 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
ALT-000313,2026-06-15 16:30:12,66.249.66.1,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=404.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"66.249.66.1 - - [15/Jun/2026:16:30:12 +0800] ""GET /robots.txt HTTP/1.1"" 404 872 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
ALT-000314,2026-06-15 16:30:24,66.249.66.1,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=403.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"66.249.66.1 - - [15/Jun/2026:16:30:24 +0800] ""GET /.git/config HTTP/1.1"" 403 1382 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000315,2026-06-15 16:30:24,66.249.66.1,192.168.10.10,Web-Server-01,core,access_log,Sensitive File Scan,WEB-003,Sensitive File Scan,request_uri,/.git/config,medium,字段 request_uri 命中关键字 '.git'；请求状态码=403.0；User-Agent=dirbuster/1.0,检查敏感文件是否暴露，确认 Web 根目录权限。,"66.249.66.1 - - [15/Jun/2026:16:30:24 +0800] ""GET /.git/config HTTP/1.1"" 403 1382 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
